year,al team,al score,link,birthplace,birthdate,college,was_in_college,name
1995,Cleveland Indians,2,https://www.baseball-almanac.com/players/player.php?p=assenpa01,USA,1960-12-10,Aquinas College,True,Paul Assenmacher
1995,Cleveland Indians,2,https://www.baseball-almanac.com/players/player.php?p=embreal01,USA,1970-01-23,None Attended,False,Alan Embree
1995,Cleveland Indians,2,https://www.baseball-almanac.com/players/player.php?p=hershor01,USA,1958-09-16,Bowling Green State University,True,Orel Hershiser
1995,Cleveland Indians,2,https://www.baseball-almanac.com/players/player.php?p=hillke01,USA,1965-12-14,North Adams State College,True,Ken Hill
1995,Cleveland Indians,2,https://www.baseball-almanac.com/players/player.php?p=martide01,Nicaragua,1954-05-14,None Attended,False,Dennis Martinez
1995,Cleveland Indians,2,https://www.baseball-almanac.com/players/player.php?p=mesajo01,Dominican Republic,1966-05-22,None Attended,False,Jose Mesa
1995,Cleveland Indians,2,https://www.baseball-almanac.com/players/player.php?p=nagych01,USA,1967-05-05,University of Connecticut,True,Charles Nagy
1995,Cleveland Indians,2,https://www.baseball-almanac.com/players/player.php?p=pooleji02,USA,1966-04-28,Georgia Institute of Technology,True,Jim Poole
1995,Cleveland Indians,2,https://www.baseball-almanac.com/players/player.php?p=tavarju01,Dominican Republic,1973-05-22,None Attended,False,Julian Tavarez
1996,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=boehrbr01,USA,1969-01-08,"  University of Nevada, Las Vegas",True,Brian Boehringer
1996,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=coneda01,USA,1963-01-02,None Attended,False,David Cone
1996,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=keyji01,USA,1961-04-22,Clemson University,True,Jimmy Key
1996,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=lloydgr01,Australia,1967-04-09,None Attended,False,Graeme Lloyd
1996,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=nelsoje01,USA,1966-11-17,Catonsville Community College,True,Jeff Nelson
1996,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=pettian01,USA,1972-06-15,San Jacinto Junior College,True,Andy Pettitte
1996,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=riverma01,Panama,1969-11-29,None Attended,False,Mariano Rivera
1996,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=rogerke01,USA,1964-11-10,None Attended,False,Kenny Rogers
1996,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=weathda01,USA,1969-09-25,Motlow State Community College,True,David Weathers
1996,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=wettejo01,USA,1966-08-21,College of San Mateo,True,John Wetteland
1997,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=anderbr02,USA,1972-04-26,Wright State University,True,Brian Anderson
1997,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=assenpa01,USA,1960-12-10,Aquinas College,True,Paul Assenmacher
1997,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=hershor01,USA,1958-09-16,Bowling Green State University,True,Orel Hershiser
1997,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=jacksmi02,USA,1964-12-22,Hill Junior College,True,Michael Jackson
1997,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=judenje01,USA,1971-01-19,None Attended,False,Jeff Juden
1997,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=mesajo01,Dominican Republic,1966-05-22,None Attended,False,Jose Mesa
1997,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=mormaal01,USA,1969-01-06,Wingate University,True,Alvin Morman
1997,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=nagych01,USA,1967-05-05,University of Connecticut,True,Charles Nagy
1997,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=ogeach01,USA,1970-11-09,Louisiana State University,True,Chad Ogea
1997,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=plunker01,USA,1963-09-03,"  California State University, Dominguez Hills",True,Eric Plunk
1997,Cleveland Indians,3,https://www.baseball-almanac.com/players/player.php?p=wrighja02,USA,1975-12-29,None Attended,False,Jaret Wright
1998,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=coneda01,USA,1963-01-02,None Attended,False,David Cone
1998,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=hernaor01,Cuba,1965-10-11,None Attended,False,Orlando Hernandez
1998,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=lloydgr01,Australia,1967-04-09,None Attended,False,Graeme Lloyd
1998,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=mendora01,Panama,1972-06-15,None Attended,False,Ramiro Mendoza
1998,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=nelsoje01,USA,1966-11-17,Catonsville Community College,True,Jeff Nelson
1998,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=pettian01,USA,1972-06-15,San Jacinto Junior College,True,Andy Pettitte
1998,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=riverma01,Panama,1969-11-29,None Attended,False,Mariano Rivera
1998,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=stantmi02,USA,1967-06-02,Alvin JC & Southwestern University,True,Mike Stanton
1998,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=wellsda01,USA,1963-05-20,None Attended,False,David Wells
1999,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=clemero02,USA,1962-08-04,University of Texas at Austin,True,Roger Clemens
1999,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=coneda01,USA,1963-01-02,None Attended,False,David Cone
1999,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=grimsja01,USA,1967-08-07,None Attended,False,Jason Grimsley
1999,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=hernaor01,Cuba,1965-10-11,None Attended,False,Orlando Hernandez
1999,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=mendora01,Panama,1972-06-15,None Attended,False,Ramiro Mendoza
1999,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=nelsoje01,USA,1966-11-17,Catonsville Community College,True,Jeff Nelson
1999,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=pettian01,USA,1972-06-15,San Jacinto Junior College,True,Andy Pettitte
1999,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=riverma01,Panama,1969-11-29,None Attended,False,Mariano Rivera
1999,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=stantmi02,USA,1967-06-02,Alvin JC & Southwestern University,True,Mike Stanton
2000,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=clemero02,USA,1962-08-04,University of Texas at Austin,True,Roger Clemens
2000,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=coneda01,USA,1963-01-02,None Attended,False,David Cone
2000,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=hernaor01,Cuba,1965-10-11,None Attended,False,Orlando Hernandez
2000,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=neaglde01,USA,1968-09-13,University of Minnesota,True,Denny Neagle
2000,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=nelsoje01,USA,1966-11-17,Catonsville Community College,True,Jeff Nelson
2000,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=pettian01,USA,1972-06-15,San Jacinto Junior College,True,Andy Pettitte
2000,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=riverma01,Panama,1969-11-29,None Attended,False,Mariano Rivera
2000,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=stantmi02,USA,1967-06-02,Alvin JC & Southwestern University,True,Mike Stanton
2001,New York Yankees,3,https://www.baseball-almanac.com/players/player.php?p=choatra01,USA,1975-09-05,Florida State University,True,Randy Choate
2001,New York Yankees,3,https://www.baseball-almanac.com/players/player.php?p=clemero02,USA,1962-08-04,University of Texas at Austin,True,Roger Clemens
2001,New York Yankees,3,https://www.baseball-almanac.com/players/player.php?p=hernaor01,Cuba,1965-10-11,None Attended,False,Orlando Hernandez
2001,New York Yankees,3,https://www.baseball-almanac.com/players/player.php?p=hitchst01,USA,1971-04-29,None Attended,False,Sterling Hitchcock
2001,New York Yankees,3,https://www.baseball-almanac.com/players/player.php?p=mendora01,Panama,1972-06-15,None Attended,False,Ramiro Mendoza
2001,New York Yankees,3,https://www.baseball-almanac.com/players/player.php?p=mussimi01,USA,1968-12-08,Stanford University,True,Mike Mussina
2001,New York Yankees,3,https://www.baseball-almanac.com/players/player.php?p=pettian01,USA,1972-06-15,San Jacinto Junior College,True,Andy Pettitte
2001,New York Yankees,3,https://www.baseball-almanac.com/players/player.php?p=riverma01,Panama,1969-11-29,None Attended,False,Mariano Rivera
2001,New York Yankees,3,https://www.baseball-almanac.com/players/player.php?p=stantmi02,USA,1967-06-02,Alvin JC & Southwestern University,True,Mike Stanton
2001,New York Yankees,3,https://www.baseball-almanac.com/players/player.php?p=witasja01,USA,1972-08-28,"  Brevard Community College & University of Maryland, Baltimore County",True,Jay Witasick
2002,Anaheim Angels,4,https://www.baseball-almanac.com/players/player.php?p=appieke01,USA,1967-12-06,Fresno Community College,True,Kevin Appier
2002,Anaheim Angels,4,https://www.baseball-almanac.com/players/player.php?p=donnebr01,USA,1971-07-04,Mesa State College,True,Brendan Donnelly
2002,Anaheim Angels,4,https://www.baseball-almanac.com/players/player.php?p=lackejo01,USA,1978-10-23,University of Texas at Arlington & Grayson County College,True,John Lackey
2002,Anaheim Angels,4,https://www.baseball-almanac.com/players/player.php?p=ortizra01,Dominican Republic,1973-05-23,None Attended,False,Ramon Ortiz
2002,Anaheim Angels,4,https://www.baseball-almanac.com/players/player.php?p=percitr01,USA,1969-08-09,"  University of California, Riverside",True,Troy Percival
2002,Anaheim Angels,4,https://www.baseball-almanac.com/players/player.php?p=rodrifr03,Venezuela,1982-01-07,None Attended,False,Francisco Rodriguez
2002,Anaheim Angels,4,https://www.baseball-almanac.com/players/player.php?p=schoesc01,USA,1973-10-02,Duke University,True,Scott Schoeneweis
2002,Anaheim Angels,4,https://www.baseball-almanac.com/players/player.php?p=shielsc01,USA,1975-07-22,Lincoln Memorial University,True,Scot Shields
2002,Anaheim Angels,4,https://www.baseball-almanac.com/players/player.php?p=washbja01,USA,1974-08-13,University of Wisconsin-Oshkosh,True,Jarrod Washburn
2002,Anaheim Angels,4,https://www.baseball-almanac.com/players/player.php?p=weberbe01,USA,1969-11-17,University of Houston,True,Ben Weber
2003,New York Yankees,2,https://www.baseball-almanac.com/players/player.php?p=clemero02,USA,1962-08-04,University of Texas at Austin,True,Roger Clemens
2003,New York Yankees,2,https://www.baseball-almanac.com/players/player.php?p=contrjo01,Cuba,1971-12-06,None Attended,False,Jose Contreras
2003,New York Yankees,2,https://www.baseball-almanac.com/players/player.php?p=hammoch01,USA,1966-01-21,University of Alabama at Birmingham,True,Chris Hammond
2003,New York Yankees,2,https://www.baseball-almanac.com/players/player.php?p=mussimi01,USA,1968-12-08,Stanford University,True,Mike Mussina
2003,New York Yankees,2,https://www.baseball-almanac.com/players/player.php?p=nelsoje01,USA,1966-11-17,Catonsville Community College,True,Jeff Nelson
2003,New York Yankees,2,https://www.baseball-almanac.com/players/player.php?p=pettian01,USA,1972-06-15,San Jacinto Junior College,True,Andy Pettitte
2003,New York Yankees,2,https://www.baseball-almanac.com/players/player.php?p=riverma01,Panama,1969-11-29,None Attended,False,Mariano Rivera
2003,New York Yankees,2,https://www.baseball-almanac.com/players/player.php?p=weaveje01,USA,1976-08-22,"  California State University, Fresno",True,Jeff Weaver
2003,New York Yankees,2,https://www.baseball-almanac.com/players/player.php?p=wellsda01,USA,1963-05-20,None Attended,False,David Wells
2004,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=arroybr01,USA,1977-02-24,None Attended,False,Bronson Arroyo
2004,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=embreal01,USA,1970-01-23,None Attended,False,Alan Embree
2004,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=foulkke01,USA,1972-10-19,Galveston College & Lewis-Clark State College,True,Keith Foulke
2004,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=lowede01,USA,1973-06-01,None Attended,False,Derek Lowe
2004,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=martipe02,Dominican Republic,1971-10-25,None Attended,False,Pedro Martinez
2004,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=schilcu01,USA,1966-11-14,Yavapai Community College,True,Curt Schilling
2004,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=timlimi01,USA,1966-03-10,Southwestern University,True,Mike Timlin
2004,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=wakefti01,USA,1966-08-02,Florida Institute of Technology,True,Tim Wakefield
2005,Chicago White Sox,4,https://www.baseball-almanac.com/players/player.php?p=buehrma01,USA,1979-03-23,Jefferson College,True,Mark Buehrle
2005,Chicago White Sox,4,https://www.baseball-almanac.com/players/player.php?p=contrjo01,Cuba,1971-12-06,None Attended,False,Jose Contreras
2005,Chicago White Sox,4,https://www.baseball-almanac.com/players/player.php?p=cottsne01,USA,1980-03-25,Illinois State University,True,Neal Cotts
2005,Chicago White Sox,4,https://www.baseball-almanac.com/players/player.php?p=garcifr02,Venezuela,1976-10-06,None Attended,False,Freddy Garcia
2005,Chicago White Sox,4,https://www.baseball-almanac.com/players/player.php?p=garlajo01,USA,1979-09-27,None Attended,False,Jon Garland
2005,Chicago White Sox,4,https://www.baseball-almanac.com/players/player.php?p=hermadu01,USA,1972-12-21,Kent State University,True,Dustin Hermanson
2005,Chicago White Sox,4,https://www.baseball-almanac.com/players/player.php?p=hernaor01,Cuba,1965-10-11,None Attended,False,Orlando Hernandez
2005,Chicago White Sox,4,https://www.baseball-almanac.com/players/player.php?p=jenksbo01,USA,1981-03-14,None Attended,False,Bobby Jenks
2005,Chicago White Sox,4,https://www.baseball-almanac.com/players/player.php?p=marteda01,Dominican Republic,1975-02-14,Hutchinson Community College,True,Damaso Marte
2005,Chicago White Sox,4,https://www.baseball-almanac.com/players/player.php?p=politcl01,USA,1974-02-27,Jefferson College & University of Memphis,True,Cliff Politte
2005,Chicago White Sox,4,https://www.baseball-almanac.com/players/player.php?p=vizcalu01,Dominican Republic,1974-08-06,None Attended,False,Luis Vizcaino
2006,Detroit Tigers,1,https://www.baseball-almanac.com/players/player.php?p=bondeje01,USA,1982-10-28,None Attended,False,Jeremy Bonderman
2006,Detroit Tigers,1,https://www.baseball-almanac.com/players/player.php?p=grillja01,USA,1976-11-11,Seton Hall University,True,Jason Grilli
2006,Detroit Tigers,1,https://www.baseball-almanac.com/players/player.php?p=jonesto02,USA,1968-04-24,Jacksonville State University,True,Todd Jones
2006,Detroit Tigers,1,https://www.baseball-almanac.com/players/player.php?p=ledezwi01,Venezuela,1981-01-21,None Attended,False,Wilfredo Ledezma
2006,Detroit Tigers,1,https://www.baseball-almanac.com/players/player.php?p=minerza01,USA,1982-03-12,None Attended,False,Zach Miner
2006,Detroit Tigers,1,https://www.baseball-almanac.com/players/player.php?p=roberna01,USA,1977-09-03,Wichita State University,True,Nate Robertson
2006,Detroit Tigers,1,https://www.baseball-almanac.com/players/player.php?p=rodnefe01,Dominican Republic,1977-03-18,None Attended,False,Fernando Rodney
2006,Detroit Tigers,1,https://www.baseball-almanac.com/players/player.php?p=rogerke01,USA,1964-11-10,None Attended,False,Kenny Rogers
2006,Detroit Tigers,1,https://www.baseball-almanac.com/players/player.php?p=verlaju01,USA,1983-02-20,Old Dominion University,True,Justin Verlander
2006,Detroit Tigers,1,https://www.baseball-almanac.com/players/player.php?p=walkeja01,USA,1971-07-01,Austin Peay State University,True,Jamie Walker
2006,Detroit Tigers,1,https://www.baseball-almanac.com/players/player.php?p=zumayjo01,USA,1984-11-09,None Attended,False,Joel Zumaya
2007,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=beckejo02,USA,1980-05-15,None Attended,False,Josh Beckett
2007,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=delcama01,USA,1982-02-16,None Attended,False,Manny Delcarmen
2007,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=gagneer01,Canada,1976-01-07,Seminole Junior College,True,Eric Gagne
2007,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=lestejo01,USA,1984-01-07,None Attended,False,Jon Lester
2007,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=lopezja02,Puerto Rico,1977-07-11,University of Virginia,True,Javier Lopez
2007,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=matsuda01,Japan,1980-09-13,None Attended,False,Daisuke Matsuzaka
2007,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=okajihi01,Japan,1975-12-25,None Attended,False,Hideki Okajima
2007,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=papejo01,USA,1980-11-23,Mississippi State University,True,Jonathan Papelbon
2007,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=schilcu01,USA,1966-11-14,Yavapai Community College,True,Curt Schilling
2007,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=timlimi01,USA,1966-03-10,Southwestern University,True,Mike Timlin
2008,Tampa Bay Rays,1,https://www.baseball-almanac.com/players/player.php?p=balfogr01,Australia,1977-12-30,None Attended,False,Grant Balfour
2008,Tampa Bay Rays,1,https://www.baseball-almanac.com/players/player.php?p=bradfch01,USA,1974-09-14,University of Southern Mississippi,True,Chad Bradford
2008,Tampa Bay Rays,1,https://www.baseball-almanac.com/players/player.php?p=garzama01,USA,1983-11-26,"  California State University, Fresno",True,Matt Garza
2008,Tampa Bay Rays,1,https://www.baseball-almanac.com/players/player.php?p=howeljp01,USA,1983-04-25,Texas & USC,True,J.P. Howell
2008,Tampa Bay Rays,1,https://www.baseball-almanac.com/players/player.php?p=jacksed01,Germany,1983-09-09,None Attended,False,Edwin Jackson
2008,Tampa Bay Rays,1,https://www.baseball-almanac.com/players/player.php?p=kazmisc01,USA,1984-01-24,None Attended,False,Scott Kazmir
2008,Tampa Bay Rays,1,https://www.baseball-almanac.com/players/player.php?p=milletr02,USA,1973-05-29,None Attended,False,Trever Miller
2008,Tampa Bay Rays,1,https://www.baseball-almanac.com/players/player.php?p=priceda01,USA,1985-08-26,Vanderbilt University,True,David Price
2008,Tampa Bay Rays,1,https://www.baseball-almanac.com/players/player.php?p=shielja02,USA,1981-12-20,None Attended,False,James Shields
2008,Tampa Bay Rays,1,https://www.baseball-almanac.com/players/player.php?p=sonnaan01,USA,1983-03-18,Kent State University,True,Andy Sonnanstine
2008,Tampa Bay Rays,1,https://www.baseball-almanac.com/players/player.php?p=wheelda01,USA,1977-12-10,Central Arizona College,True,Dan Wheeler
2009,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=aceveal01,Mexico,1982-12-08,None Attended,False,Alfredo Aceves
2009,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=brunebr01,USA,1982-02-17,None Attended,False,Brian Bruney
2009,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=burneaj01,USA,1977-01-03,None Attended,False,A.J. Burnett
2009,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=chambjo03,USA,1985-09-23,University of Nebraska,True,Joba Chamberlain
2009,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=cokeph01,USA,1982-07-19,San Joaquin Delta College,True,Phil Coke
2009,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=hugheph01,USA,1986-06-24,None Attended,False,Phil Hughes
2009,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=marteda01,Dominican Republic,1975-02-14,Hutchinson Community College,True,Damaso Marte
2009,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=pettian01,USA,1972-06-15,San Jacinto Junior College,True,Andy Pettitte
2009,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=riverma01,Panama,1969-11-29,None Attended,False,Mariano Rivera
2009,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=roberda08,USA,1985-04-09,University of Alabama,True,David Robertson
2009,New York Yankees,4,https://www.baseball-almanac.com/players/player.php?p=sabatcc01,USA,1980-07-21,None Attended,False,Cc Sabathia
2010,Texas Rangers,1,https://www.baseball-almanac.com/players/player.php?p=felizne01,Dominican Republic,1988-05-02,None Attended,False,Neftalí Feliz
2010,Texas Rangers,1,https://www.baseball-almanac.com/players/player.php?p=hollade01,USA,1986-10-09,Wallace State Community College (AL),True,Derek Holland
2010,Texas Rangers,1,https://www.baseball-almanac.com/players/player.php?p=hunteto02,USA,1986-07-03,University of Alabama,True,Tommy Hunter
2010,Texas Rangers,1,https://www.baseball-almanac.com/players/player.php?p=kirkmmi01,USA,1986-09-18,None Attended,False,Michael Kirkman
2010,Texas Rangers,1,https://www.baseball-almanac.com/players/player.php?p=leecl02,USA,1978-08-30,University of Arkansas,True,Cliff Lee
2010,Texas Rangers,1,https://www.baseball-almanac.com/players/player.php?p=lewisco01,USA,1979-08-02,"  Bakersfield College & California State University, Fresno",True,Colby Lewis
2010,Texas Rangers,1,https://www.baseball-almanac.com/players/player.php?p=lowema01,USA,1983-06-07,University of Texas at Arlington,True,Mark Lowe
2010,Texas Rangers,1,https://www.baseball-almanac.com/players/player.php?p=odayda01,USA,1982-10-22,University of Florida,True,Darren O'Day
2010,Texas Rangers,1,https://www.baseball-almanac.com/players/player.php?p=ogandal01,Dominican Republic,1983-10-05,None Attended,False,Alexi Ogando
2010,Texas Rangers,1,https://www.baseball-almanac.com/players/player.php?p=oliveda02,USA,1970-10-06,None Attended,False,Darren Oliver
2010,Texas Rangers,1,https://www.baseball-almanac.com/players/player.php?p=wilsocj01,USA,1980-11-18,Loyola Marymount University,True,C.J. Wilson
2011,Texas Rangers,3,https://www.baseball-almanac.com/players/player.php?p=adamsmi03,USA,1978-07-29,Texas A&M University-Kingsville,True,Mike Adams
2011,Texas Rangers,3,https://www.baseball-almanac.com/players/player.php?p=feldmsc01,USA,1983-02-07,College of San Mateo,True,Scott Feldman
2011,Texas Rangers,3,https://www.baseball-almanac.com/players/player.php?p=feldmsc01,USA,1983-02-07,College of San Mateo,True,Scott Feldman
2011,Texas Rangers,3,https://www.baseball-almanac.com/players/player.php?p=gonzami02,USA,1978-05-23,San Jacinto Junior College,True,Michael Gonzalez
2011,Texas Rangers,3,https://www.baseball-almanac.com/players/player.php?p=harrima01,USA,1985-09-16,None Attended,False,Matt Harrison
2011,Texas Rangers,3,https://www.baseball-almanac.com/players/player.php?p=hollade01,USA,1986-10-09,Wallace State Community College (AL),True,Derek Holland
2011,Texas Rangers,3,https://www.baseball-almanac.com/players/player.php?p=lewisco01,USA,1979-08-02,"  Bakersfield College & California State University, Fresno",True,Colby Lewis
2011,Texas Rangers,3,https://www.baseball-almanac.com/players/player.php?p=lowema01,USA,1983-06-07,University of Texas at Arlington,True,Mark Lowe
2011,Texas Rangers,3,https://www.baseball-almanac.com/players/player.php?p=ogandal01,Dominican Republic,1983-10-05,None Attended,False,Alexi Ogando
2011,Texas Rangers,3,https://www.baseball-almanac.com/players/player.php?p=oliveda02,USA,1970-10-06,None Attended,False,Darren Oliver
2011,Texas Rangers,3,https://www.baseball-almanac.com/players/player.php?p=wilsocj01,USA,1980-11-18,Loyola Marymount University,True,C.J. Wilson
2012,Detroit Tigers,0,https://www.baseball-almanac.com/players/player.php?p=albural01,Dominican Republic,1986-06-10,None Attended,False,Al Alburquerque
2012,Detroit Tigers,0,https://www.baseball-almanac.com/players/player.php?p=benoijo01,Dominican Republic,1977-07-26,None Attended,False,Joaquin Benoit
2012,Detroit Tigers,0,https://www.baseball-almanac.com/players/player.php?p=cokeph01,USA,1982-07-19,San Joaquin Delta College,True,Phil Coke
2012,Detroit Tigers,0,https://www.baseball-almanac.com/players/player.php?p=doteloc01,Dominican Republic,1973-11-25,None Attended,False,Octavio Dotel
2012,Detroit Tigers,0,https://www.baseball-almanac.com/players/player.php?p=fistedo01,USA,1984-02-04,"  California State University, Fresno",True,Doug Fister
2012,Detroit Tigers,0,https://www.baseball-almanac.com/players/player.php?p=porceri01,USA,1988-12-27,None Attended,False,Rick Porcello
2012,Detroit Tigers,0,https://www.baseball-almanac.com/players/player.php?p=sanchan01,Venezuela,1984-02-27,None Attended,False,Aníbal Sánchez
2012,Detroit Tigers,0,https://www.baseball-almanac.com/players/player.php?p=scherma01,USA,1984-07-27,University of Missouri,True,Max Scherzer
2012,Detroit Tigers,0,https://www.baseball-almanac.com/players/player.php?p=smylydr01,USA,1989-06-13,University of Arkansas,True,Drew Smyly
2012,Detroit Tigers,0,https://www.baseball-almanac.com/players/player.php?p=valvejo01,Dominican Republic,1978-03-24,None Attended,False,Jose Valverde
2012,Detroit Tigers,0,https://www.baseball-almanac.com/players/player.php?p=verlaju01,USA,1983-02-20,Old Dominion University,True,Justin Verlander
2013,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=breslcr01,USA,1980-08-08,Yale University,True,Craig Breslow
2013,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=buchhcl01,USA,1984-08-14,Angelina Junior College,True,Clay Buchholz
2013,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=dempsry01,Canada,1977-05-03,None Attended,False,Ryan Dempster
2013,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=doubrfe01,Venezuela,1987-10-23,None Attended,False,Felix Doubront
2013,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=lackejo01,USA,1978-10-23,University of Texas at Arlington & Grayson County College,True,John Lackey
2013,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=lestejo01,USA,1984-01-07,None Attended,False,Jon Lester
2013,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=peavyja01,USA,1981-05-31,None Attended,False,Jake Peavy
2013,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=tazawju01,Japan,1986-06-06,None Attended,False,Junichi Tazawa
2013,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=ueharko01,Japan,1975-04-03,Osaka University of Health and Sports Sciences,True,Koji Uehara
2013,Boston Red Sox,4,https://www.baseball-almanac.com/players/player.php?p=workmbr01,USA,1988-08-13,University of Texas at Austin,True,Brandon Workman
2014,Kansas City Royals,3,https://www.baseball-almanac.com/players/player.php?p=colliti01,USA,1989-08-21,None Attended,False,Tim Collins
2014,Kansas City Royals,3,https://www.baseball-almanac.com/players/player.php?p=daviswa01,USA,1985-09-07,None Attended,False,Wade Davis
2014,Kansas City Royals,3,https://www.baseball-almanac.com/players/player.php?p=duffyda01,USA,1988-12-21,None Attended,False,Danny Duffy
2014,Kansas City Royals,3,https://www.baseball-almanac.com/players/player.php?p=finnebr01,USA,1993-04-14,Texas Christian University,True,Brandon Finnegan
2014,Kansas City Royals,3,https://www.baseball-almanac.com/players/player.php?p=frasoja01,USA,1977-08-09,Southern Illinois University,True,Jason Frasor
2014,Kansas City Royals,3,https://www.baseball-almanac.com/players/player.php?p=guthrje01,USA,1979-04-08,Brigham Young & Stanford,True,Jeremy Guthrie
2014,Kansas City Royals,3,https://www.baseball-almanac.com/players/player.php?p=herreke01,Dominican Republic,1989-12-31,None Attended,False,Kelvin Herrera
2014,Kansas City Royals,3,https://www.baseball-almanac.com/players/player.php?p=hollagr01,USA,1985-11-20,Western Carolina University,True,Greg Holland
2014,Kansas City Royals,3,https://www.baseball-almanac.com/players/player.php?p=shielja02,USA,1981-12-20,None Attended,False,James Shields
