year,nl,nl score,name_x,link,name_y,birthplace,birthdate,college,was_in_college
1981,Los Angeles Dodgers,4,Tom Niedenfuer,https://www.baseball-almanac.com/players/player.php?p=niedeto01,Tom Niedenfuer,USA,1959-08-13,Washington State University,True
1981,Los Angeles Dodgers,4,Jerry Reuss,https://www.baseball-almanac.com/players/player.php?p=reussje01,Jerry Reuss,USA,1949-06-19,Southern Illinois (DNP) & UCSB (DNP),True
1981,Los Angeles Dodgers,4,Dave Stewart,https://www.baseball-almanac.com/players/player.php?p=stewada01,Dave Stewart,USA,1957-02-19,None Attended,False
1981,Los Angeles Dodgers,4,Fernando Valenzuela,https://www.baseball-almanac.com/players/player.php?p=valenfe01,Fernando Valenzuela,Mexico,1960-11-01,None Attended,False
1981,Los Angeles Dodgers,4,Bob Welch,https://www.baseball-almanac.com/players/player.php?p=welchbo01,Bob Welch,USA,1956-11-03,Eastern Michigan University,True
1982,St. Louis Cardinals,4,Joaquin Andujar,https://www.baseball-almanac.com/players/player.php?p=andujjo01,Joaquin Andujar,Dominican Republic,1952-12-21,None Attended,False
1982,St. Louis Cardinals,4,Doug Bair,https://www.baseball-almanac.com/players/player.php?p=bairdo01,Doug Bair,USA,1949-08-22,Bowling Green State University,True
1982,St. Louis Cardinals,4,Bob Forsch,https://www.baseball-almanac.com/players/player.php?p=forscbo01,Bob Forsch,USA,1950-01-13,None Attended,False
1982,St. Louis Cardinals,4,Jim Kaat,https://www.baseball-almanac.com/players/player.php?p=kaatji01,Jim Kaat,USA,1938-11-07,Hope College,True
1982,St. Louis Cardinals,4,Jeff Lahti,https://www.baseball-almanac.com/players/player.php?p=lahtije01,Jeff Lahti,USA,1956-10-08,Portland State University,True
1982,St. Louis Cardinals,4,Dave Lapoint,https://www.baseball-almanac.com/players/player.php?p=lapoida01,Dave Lapoint,USA,1959-07-29,None Attended,False
1982,St. Louis Cardinals,4,John Stuper,https://www.baseball-almanac.com/players/player.php?p=stupejo01,John Stuper,USA,1957-05-09,La Roche College,True
1982,St. Louis Cardinals,4,Bruce Sutter,https://www.baseball-almanac.com/players/player.php?p=suttebr01,Bruce Sutter,USA,1953-01-08,None Attended,False
1983,Philadelphia Phillies,1,Larry Andersen,https://www.baseball-almanac.com/players/player.php?p=anderla02,Larry Andersen,USA,1953-05-06,Bellevue Community College,True
1983,Philadelphia Phillies,1,Marty Bystrom,https://www.baseball-almanac.com/players/player.php?p=bystrma01,Marty Bystrom,USA,1958-07-26,Miami Dade Community College,True
1983,Philadelphia Phillies,1,Steve Carlton,https://www.baseball-almanac.com/players/player.php?p=carltst01,Steve Carlton,USA,1944-12-22,Miami Dade Community College,True
1983,Philadelphia Phillies,1,John Denny,https://www.baseball-almanac.com/players/player.php?p=dennyjo01,John Denny,USA,1952-11-08,Southern Illinois University (DNP),True
1983,Philadelphia Phillies,1,Willie Hernandez,https://www.baseball-almanac.com/players/player.php?p=hernawi01,Willie Hernandez,Puerto Rico,1954-11-14,None Attended,False
1983,Philadelphia Phillies,1,Al Holland,https://www.baseball-almanac.com/players/player.php?p=hollaal01,Al Holland,USA,1952-08-16,North Carolina A&T State University,True
1983,Philadelphia Phillies,1,Charles Hudson,https://www.baseball-almanac.com/players/player.php?p=hudsoch02,Charles Hudson,USA,1959-03-16,Prairie View A&M University,True
1983,Philadelphia Phillies,1,Ron Reed,https://www.baseball-almanac.com/players/player.php?p=reedro01,Ron Reed,USA,1942-11-02,University of Notre Dame,True
1984,San Diego Padres,1,Greg Booker,https://www.baseball-almanac.com/players/player.php?p=bookegr01,Greg Booker,USA,1960-06-22,Elon College,True
1984,San Diego Padres,1,Dave Dravecky,https://www.baseball-almanac.com/players/player.php?p=draveda01,Dave Dravecky,USA,1956-02-14,Youngstown State University,True
1984,San Diego Padres,1,Rich Gossage,https://www.baseball-almanac.com/players/player.php?p=gossari01,Rich Gossage,USA,1951-07-05,None Attended,False
1984,San Diego Padres,1,Greg Harris,https://www.baseball-almanac.com/players/player.php?p=harrigr01,Greg Harris,USA,1955-11-02,Long Beach City College,True
1984,San Diego Padres,1,Andy Hawkins,https://www.baseball-almanac.com/players/player.php?p=hawkian01,Andy Hawkins,USA,1960-01-21,None Attended,False
1984,San Diego Padres,1,Craig Lefferts,https://www.baseball-almanac.com/players/player.php?p=leffecr01,Craig Lefferts,Germany,1957-09-29,University of Arizona,True
1984,San Diego Padres,1,Tim Lollar,https://www.baseball-almanac.com/players/player.php?p=lollati01,Tim Lollar,USA,1956-03-17,University of Arkansas,True
1984,San Diego Padres,1,Eric Show,https://www.baseball-almanac.com/players/player.php?p=shower01,Eric Show,USA,1956-05-19,"  University of California, Riverside",True
1984,San Diego Padres,1,Mark Thurmond,https://www.baseball-almanac.com/players/player.php?p=thurmma01,Mark Thurmond,USA,1956-09-12,Texas A&M University,True
1984,San Diego Padres,1,Ed Whitson,https://www.baseball-almanac.com/players/player.php?p=whitsed01,Ed Whitson,USA,1955-05-19,None Attended,False
1985,St. Louis Cardinals,3,Joaquin Andujar,https://www.baseball-almanac.com/players/player.php?p=andujjo01,Joaquin Andujar,Dominican Republic,1952-12-21,None Attended,False
1985,St. Louis Cardinals,3,Bill Campbell,https://www.baseball-almanac.com/players/player.php?p=campbbi02,Bill Campbell,USA,1948-08-09,Mount San Antonio Junior College,True
1985,St. Louis Cardinals,3,Danny Cox,https://www.baseball-almanac.com/players/player.php?p=coxda01,Danny Cox,England,1959-09-21,Troy State University,True
1985,St. Louis Cardinals,3,Ken Dayley,https://www.baseball-almanac.com/players/player.php?p=dayleke01,Ken Dayley,USA,1959-02-25,University of Portland,True
1985,St. Louis Cardinals,3,Bob Forsch,https://www.baseball-almanac.com/players/player.php?p=forscbo01,Bob Forsch,USA,1950-01-13,None Attended,False
1985,St. Louis Cardinals,3,Ricky Horton,https://www.baseball-almanac.com/players/player.php?p=hortori01,Ricky Horton,USA,1959-07-30,University of Virginia,True
1985,St. Louis Cardinals,3,Jeff Lahti,https://www.baseball-almanac.com/players/player.php?p=lahtije01,Jeff Lahti,USA,1956-10-08,Portland State University,True
1985,St. Louis Cardinals,3,John Tudor,https://www.baseball-almanac.com/players/player.php?p=tudorjo01,John Tudor,USA,1954-02-02,Georgia Southern College,True
1985,St. Louis Cardinals,3,Todd Worrell,https://www.baseball-almanac.com/players/player.php?p=worreto01,Todd Worrell,USA,1959-09-28,Biola University,True
1986,New York Mets,4,Rick Aguilera,https://www.baseball-almanac.com/players/player.php?p=aguilri01,Rick Aguilera,USA,1961-12-31,Brigham Young University,True
1986,New York Mets,4,Ron Darling,https://www.baseball-almanac.com/players/player.php?p=darliro01,Ron Darling,USA,1960-08-19,Yale University,True
1986,New York Mets,4,Sid Fernandez,https://www.baseball-almanac.com/players/player.php?p=fernasi01,Sid Fernandez,USA,1962-10-12,None Attended,False
1986,New York Mets,4,Dwight Gooden,https://www.baseball-almanac.com/players/player.php?p=goodedw01,Dwight Gooden,USA,1964-11-16,None Attended,False
1986,New York Mets,4,Roger Mcdowell,https://www.baseball-almanac.com/players/player.php?p=mcdowro01,Roger Mcdowell,USA,1960-12-21,Bowling Green State University,True
1986,New York Mets,4,Bob Ojeda,https://www.baseball-almanac.com/players/player.php?p=ojedabo01,Bob Ojeda,USA,1957-12-17,College of the Sequoias,True
1986,New York Mets,4,Jesse Orosco,https://www.baseball-almanac.com/players/player.php?p=oroscje01,Jesse Orosco,USA,1957-04-21,Santa Barbara City College,True
1986,New York Mets,4,Doug Sisk,https://www.baseball-almanac.com/players/player.php?p=siskdo01,Doug Sisk,USA,1957-09-26,Washington State University,True
1987,St. Louis Cardinals,3,Danny Cox,https://www.baseball-almanac.com/players/player.php?p=coxda01,Danny Cox,England,1959-09-21,Troy State University,True
1987,St. Louis Cardinals,3,Ken Dayley,https://www.baseball-almanac.com/players/player.php?p=dayleke01,Ken Dayley,USA,1959-02-25,University of Portland,True
1987,St. Louis Cardinals,3,Bob Forsch,https://www.baseball-almanac.com/players/player.php?p=forscbo01,Bob Forsch,USA,1950-01-13,None Attended,False
1987,St. Louis Cardinals,3,Ricky Horton,https://www.baseball-almanac.com/players/player.php?p=hortori01,Ricky Horton,USA,1959-07-30,University of Virginia,True
1987,St. Louis Cardinals,3,Joe Magrane,https://www.baseball-almanac.com/players/player.php?p=magrajo01,Joe Magrane,USA,1964-07-02,University of Arizona,True
1987,St. Louis Cardinals,3,Greg Mathews,https://www.baseball-almanac.com/players/player.php?p=mathegr01,Greg Mathews,USA,1962-05-17,Cal State Fullerton,True
1987,St. Louis Cardinals,3,John Tudor,https://www.baseball-almanac.com/players/player.php?p=tudorjo01,John Tudor,USA,1954-02-02,Georgia Southern College,True
1987,St. Louis Cardinals,3,Lee Tunnell,https://www.baseball-almanac.com/players/player.php?p=tunnele01,Lee Tunnell,USA,1960-10-30,Baylor University,True
1987,St. Louis Cardinals,3,Todd Worrell,https://www.baseball-almanac.com/players/player.php?p=worreto01,Todd Worrell,USA,1959-09-28,Biola University,True
1988,Los Angeles Dodgers,4,Tim Belcher,https://www.baseball-almanac.com/players/player.php?p=belchti01,Tim Belcher,USA,1961-10-19,Mount Vernon Nazarene College,True
1988,Los Angeles Dodgers,4,Orel Hershiser,https://www.baseball-almanac.com/players/player.php?p=hershor01,Orel Hershiser,USA,1958-09-16,Bowling Green State University,True
1988,Los Angeles Dodgers,4,Brian Holton,https://www.baseball-almanac.com/players/player.php?p=holtobr01,Brian Holton,USA,1959-11-29,Louisburg Junior College,True
1988,Los Angeles Dodgers,4,Jay Howell,https://www.baseball-almanac.com/players/player.php?p=howelja01,Jay Howell,USA,1955-11-26,University of Colorado,True
1988,Los Angeles Dodgers,4,Tim Leary,https://www.baseball-almanac.com/players/player.php?p=learyti01,Tim Leary,USA,1958-12-23,"  University of California, Los Angeles",True
1988,Los Angeles Dodgers,4,Alejandro Pena,https://www.baseball-almanac.com/players/player.php?p=penaal01,Alejandro Pena,Dominican Republic,1959-06-25,None Attended,False
1988,Los Angeles Dodgers,4,John Tudor,https://www.baseball-almanac.com/players/player.php?p=tudorjo01,John Tudor,USA,1954-02-02,Georgia Southern College,True
1989,San Francisco Giants,0,Steve Bedrosian,https://www.baseball-almanac.com/players/player.php?p=bedrost01,Steve Bedrosian,USA,1957-12-06,University of New Haven,True
1989,San Francisco Giants,0,Jeff Brantley,https://www.baseball-almanac.com/players/player.php?p=brantje01,Jeff Brantley,USA,1963-09-05,Mississippi State University,True
1989,San Francisco Giants,0,Kelly Downs,https://www.baseball-almanac.com/players/player.php?p=downske01,Kelly Downs,USA,1960-10-25,None Attended,False
1989,San Francisco Giants,0,Scott Garrelts,https://www.baseball-almanac.com/players/player.php?p=garresc01,Scott Garrelts,USA,1961-10-30,None Attended,False
1989,San Francisco Giants,0,Atlee Hammaker,https://www.baseball-almanac.com/players/player.php?p=hammaat01,Atlee Hammaker,USA,1958-01-24,East Tennessee State University,True
1989,San Francisco Giants,0,Mike Lacoss,https://www.baseball-almanac.com/players/player.php?p=lacosmi01,Mike Lacoss,USA,1956-05-30,None Attended,False
1989,San Francisco Giants,0,Craig Lefferts,https://www.baseball-almanac.com/players/player.php?p=leffecr01,Craig Lefferts,Germany,1957-09-29,University of Arizona,True
1989,San Francisco Giants,0,Rick Reuschel,https://www.baseball-almanac.com/players/player.php?p=reuscri01,Rick Reuschel,USA,1949-05-16,Western Illinois University,True
1989,San Francisco Giants,0,Don Robinson,https://www.baseball-almanac.com/players/player.php?p=robindo01,Don Robinson,USA,1957-06-08,None Attended,False
1990,Cincinnati Reds,4,Jack Armstrong,https://www.baseball-almanac.com/players/player.php?p=armstja01,Jack Armstrong,USA,1965-03-07,Rider & Oklahoma,True
1990,Cincinnati Reds,4,Tom Browning,https://www.baseball-almanac.com/players/player.php?p=brownto05,Tom Browning,USA,1960-04-28,Le Moyne College & Tennessee Wesleyan University,True
1990,Cincinnati Reds,4,Norm Charlton,https://www.baseball-almanac.com/players/player.php?p=charlno01,Norm Charlton,USA,1963-01-06,Rice University,True
1990,Cincinnati Reds,4,Rob Dibble,https://www.baseball-almanac.com/players/player.php?p=dibblro01,Rob Dibble,USA,1964-01-24,Florida Southern College,True
1990,Cincinnati Reds,4,Danny Jackson,https://www.baseball-almanac.com/players/player.php?p=jacksda02,Danny Jackson,USA,1962-01-05,University of Oklahoma,True
1990,Cincinnati Reds,4,Randy Myers,https://www.baseball-almanac.com/players/player.php?p=myersra01,Randy Myers,USA,1962-09-19,Clark College,True
1990,Cincinnati Reds,4,Jose Rijo,https://www.baseball-almanac.com/players/player.php?p=rijojo01,Jose Rijo,Dominican Republic,1965-05-13,None Attended,False
1990,Cincinnati Reds,4,Scott Scudder,https://www.baseball-almanac.com/players/player.php?p=scuddsc01,Scott Scudder,USA,1968-02-14,None Attended,False
1991,Atlanta Braves,3,Steve Avery,https://www.baseball-almanac.com/players/player.php?p=averyst01,Steve Avery,USA,1970-04-14,None Attended,False
1991,Atlanta Braves,3,Jim Clancy,https://www.baseball-almanac.com/players/player.php?p=clancji01,Jim Clancy,USA,1955-12-18,None Attended,False
1991,Atlanta Braves,3,Tom Glavine,https://www.baseball-almanac.com/players/player.php?p=glavito02,Tom Glavine,USA,1966-03-25,None Attended,False
1991,Atlanta Braves,3,Charlie Leibrandt,https://www.baseball-almanac.com/players/player.php?p=leibrch01,Charlie Leibrandt,USA,1956-10-04,Miami University,True
1991,Atlanta Braves,3,Kent Mercker,https://www.baseball-almanac.com/players/player.php?p=merckke01,Kent Mercker,USA,1968-02-01,None Attended,False
1991,Atlanta Braves,3,Alejandro Pena,https://www.baseball-almanac.com/players/player.php?p=penaal01,Alejandro Pena,Dominican Republic,1959-06-25,None Attended,False
1991,Atlanta Braves,3,John Smoltz,https://www.baseball-almanac.com/players/player.php?p=smoltjo01,John Smoltz,USA,1967-05-15,None Attended,False
1991,Atlanta Braves,3,Mike Stanton,https://www.baseball-almanac.com/players/player.php?p=stantmi02,Mike Stanton,USA,1967-06-02,Alvin JC & Southwestern University,True
1991,Atlanta Braves,3,Randy St. Claire,https://www.baseball-almanac.com/players/player.php?p=stclra01,Randy St. Claire,USA,1960-08-23,None Attended,False
1991,Atlanta Braves,3,Mark Wohlers,https://www.baseball-almanac.com/players/player.php?p=wohlema01,Mark Wohlers,USA,1970-01-23,None Attended,False
1992,Atlanta Braves,2,Steve Avery,https://www.baseball-almanac.com/players/player.php?p=averyst01,Steve Avery,USA,1970-04-14,None Attended,False
1992,Atlanta Braves,2,Tom Glavine,https://www.baseball-almanac.com/players/player.php?p=glavito02,Tom Glavine,USA,1966-03-25,None Attended,False
1992,Atlanta Braves,2,Charlie Leibrandt,https://www.baseball-almanac.com/players/player.php?p=leibrch01,Charlie Leibrandt,USA,1956-10-04,Miami University,True
1992,Atlanta Braves,2,Jeff Reardon,https://www.baseball-almanac.com/players/player.php?p=reardje01,Jeff Reardon,USA,1955-10-01,University of Massachusetts Amherst,True
1992,Atlanta Braves,2,Pete Smith,https://www.baseball-almanac.com/players/player.php?p=smithpe02,Pete Smith,USA,1966-02-27,None Attended,False
1992,Atlanta Braves,2,John Smoltz,https://www.baseball-almanac.com/players/player.php?p=smoltjo01,John Smoltz,USA,1967-05-15,None Attended,False
1992,Atlanta Braves,2,Mike Stanton,https://www.baseball-almanac.com/players/player.php?p=stantmi02,Mike Stanton,USA,1967-06-02,Alvin JC & Southwestern University,True
1992,Atlanta Braves,2,Mark Wohlers,https://www.baseball-almanac.com/players/player.php?p=wohlema01,Mark Wohlers,USA,1970-01-23,None Attended,False
1993,Philadelphia Phillies,2,Larry Andersen,https://www.baseball-almanac.com/players/player.php?p=anderla02,Larry Andersen,USA,1953-05-06,Bellevue Community College,True
1993,Philadelphia Phillies,2,Tommy Greene,https://www.baseball-almanac.com/players/player.php?p=greento01,Tommy Greene,USA,1967-04-06,None Attended,False
1993,Philadelphia Phillies,2,Danny Jackson,https://www.baseball-almanac.com/players/player.php?p=jacksda02,Danny Jackson,USA,1962-01-05,University of Oklahoma,True
1993,Philadelphia Phillies,2,Roger Mason,https://www.baseball-almanac.com/players/player.php?p=masonro01,Roger Mason,USA,1957-09-18,Saginaw Valley State,True
1993,Philadelphia Phillies,2,Terry Mulholland,https://www.baseball-almanac.com/players/player.php?p=mulhote01,Terry Mulholland,USA,1963-03-09,Marietta College,True
1993,Philadelphia Phillies,2,Ben Rivera,https://www.baseball-almanac.com/players/player.php?p=riverbe01,Ben Rivera,Dominican Republic,1968-01-11,None Attended,False
1993,Philadelphia Phillies,2,Curt Schilling,https://www.baseball-almanac.com/players/player.php?p=schilcu01,Curt Schilling,USA,1966-11-14,Yavapai Community College,True
1993,Philadelphia Phillies,2,Bobby Thigpen,https://www.baseball-almanac.com/players/player.php?p=thigpbo01,Bobby Thigpen,USA,1963-07-17,Mississippi State University,True
1993,Philadelphia Phillies,2,David West,https://www.baseball-almanac.com/players/player.php?p=westda01,David West,USA,1964-09-01,None Attended,False
1993,Philadelphia Phillies,2,Mitch Williams,https://www.baseball-almanac.com/players/player.php?p=willimi02,Mitch Williams,USA,1964-11-17,None Attended,False
1995,Atlanta Braves,4,Steve Avery,https://www.baseball-almanac.com/players/player.php?p=averyst01,Steve Avery,USA,1970-04-14,None Attended,False
1995,Atlanta Braves,4,Pedro Borbon,https://www.baseball-almanac.com/players/player.php?p=borbope02,Pedro Borbon,Dominican Republic,1967-11-15,Ranger Junior College,True
1995,Atlanta Braves,4,Brad Clontz,https://www.baseball-almanac.com/players/player.php?p=clontbr01,Brad Clontz,USA,1971-04-25,Virginia Tech,True
1995,Atlanta Braves,4,Tom Glavine,https://www.baseball-almanac.com/players/player.php?p=glavito02,Tom Glavine,USA,1966-03-25,None Attended,False
1995,Atlanta Braves,4,Greg Maddux,https://www.baseball-almanac.com/players/player.php?p=maddugr01,Greg Maddux,USA,1966-04-14,None Attended,False
1995,Atlanta Braves,4,Greg Mcmichael,https://www.baseball-almanac.com/players/player.php?p=mcmicgr01,Greg Mcmichael,USA,1966-12-01,University of Tennessee,True
1995,Atlanta Braves,4,Kent Mercker,https://www.baseball-almanac.com/players/player.php?p=merckke01,Kent Mercker,USA,1968-02-01,None Attended,False
1995,Atlanta Braves,4,Alejandro Pena,https://www.baseball-almanac.com/players/player.php?p=penaal01,Alejandro Pena,Dominican Republic,1959-06-25,None Attended,False
1995,Atlanta Braves,4,John Smoltz,https://www.baseball-almanac.com/players/player.php?p=smoltjo01,John Smoltz,USA,1967-05-15,None Attended,False
1995,Atlanta Braves,4,Mark Wohlers,https://www.baseball-almanac.com/players/player.php?p=wohlema01,Mark Wohlers,USA,1970-01-23,None Attended,False
1996,Atlanta Braves,2,Steve Avery,https://www.baseball-almanac.com/players/player.php?p=averyst01,Steve Avery,USA,1970-04-14,None Attended,False
1996,Atlanta Braves,2,Mike Bielecki,https://www.baseball-almanac.com/players/player.php?p=bielemi01,Mike Bielecki,USA,1959-07-31,Loyola College in Maryland & Valencia Community College,True
1996,Atlanta Braves,2,Brad Clontz,https://www.baseball-almanac.com/players/player.php?p=clontbr01,Brad Clontz,USA,1971-04-25,Virginia Tech,True
1996,Atlanta Braves,2,Tom Glavine,https://www.baseball-almanac.com/players/player.php?p=glavito02,Tom Glavine,USA,1966-03-25,None Attended,False
1996,Atlanta Braves,2,Greg Maddux,https://www.baseball-almanac.com/players/player.php?p=maddugr01,Greg Maddux,USA,1966-04-14,None Attended,False
1996,Atlanta Braves,2,Greg Mcmichael,https://www.baseball-almanac.com/players/player.php?p=mcmicgr01,Greg Mcmichael,USA,1966-12-01,University of Tennessee,True
1996,Atlanta Braves,2,Denny Neagle,https://www.baseball-almanac.com/players/player.php?p=neaglde01,Denny Neagle,USA,1968-09-13,University of Minnesota,True
1996,Atlanta Braves,2,John Smoltz,https://www.baseball-almanac.com/players/player.php?p=smoltjo01,John Smoltz,USA,1967-05-15,None Attended,False
1996,Atlanta Braves,2,Terrell Wade,https://www.baseball-almanac.com/players/player.php?p=wadete01,Terrell Wade,USA,1973-01-25,None Attended,False
1996,Atlanta Braves,2,Mark Wohlers,https://www.baseball-almanac.com/players/player.php?p=wohlema01,Mark Wohlers,USA,1970-01-23,None Attended,False
1997,Florida Marlins,4,Antonio Alfonseca,https://www.baseball-almanac.com/players/player.php?p=alfonan01,Antonio Alfonseca,Dominican Republic,1972-04-16,None Attended,False
1997,Florida Marlins,4,Kevin Brown,https://www.baseball-almanac.com/players/player.php?p=brownke01,Kevin Brown,USA,1965-03-14,Georgia Institute of Technology,True
1997,Florida Marlins,4,Dennis Cook,https://www.baseball-almanac.com/players/player.php?p=cookde01,Dennis Cook,USA,1962-10-04,University of Texas at Austin,True
1997,Florida Marlins,4,Felix Heredia,https://www.baseball-almanac.com/players/player.php?p=heredfe01,Felix Heredia,Dominican Republic,1975-06-20,Escuela Dominical,True
1997,Florida Marlins,4,Livan Hernandez,https://www.baseball-almanac.com/players/player.php?p=hernali01,Livan Hernandez,Cuba,1975-02-20,None Attended,False
1997,Florida Marlins,4,Al Leiter,https://www.baseball-almanac.com/players/player.php?p=leiteal01,Al Leiter,USA,1965-10-23,None Attended,False
1997,Florida Marlins,4,Robb Nen,https://www.baseball-almanac.com/players/player.php?p=nenro01,Robb Nen,USA,1969-11-28,None Attended,False
1997,Florida Marlins,4,Jay Powell,https://www.baseball-almanac.com/players/player.php?p=powelja04,Jay Powell,USA,1972-01-09,Mississippi State University,True
1997,Florida Marlins,4,Tony Saunders,https://www.baseball-almanac.com/players/player.php?p=saundto01,Tony Saunders,USA,1974-04-29,None Attended,False
1997,Florida Marlins,4,Ed Vosberg,https://www.baseball-almanac.com/players/player.php?p=vosbeed01,Ed Vosberg,USA,1961-09-28,University of Arizona,True
1998,San Diego Padres,0,Andy Ashby,https://www.baseball-almanac.com/players/player.php?p=ashbyan01,Andy Ashby,USA,1967-07-11,Crowder College,True
1998,San Diego Padres,0,Brian Boehringer,https://www.baseball-almanac.com/players/player.php?p=boehrbr01,Brian Boehringer,USA,1969-01-08,"  University of Nevada, Las Vegas",True
1998,San Diego Padres,0,Kevin Brown,https://www.baseball-almanac.com/players/player.php?p=brownke01,Kevin Brown,USA,1965-03-14,Georgia Institute of Technology,True
1998,San Diego Padres,0,Joey Hamilton,https://www.baseball-almanac.com/players/player.php?p=hamiljo02,Joey Hamilton,USA,1970-09-09,Georgia Southern University,True
1998,San Diego Padres,0,Sterling Hitchcock,https://www.baseball-almanac.com/players/player.php?p=hitchst01,Sterling Hitchcock,USA,1971-04-29,None Attended,False
1998,San Diego Padres,0,Trevor Hoffman,https://www.baseball-almanac.com/players/player.php?p=hoffmtr01,Trevor Hoffman,USA,1967-10-13,Cypress College & University of Arizona,True
1998,San Diego Padres,0,Mark Langston,https://www.baseball-almanac.com/players/player.php?p=langsma01,Mark Langston,USA,1960-08-20,San Jose State University,True
1998,San Diego Padres,0,Dan Miceli,https://www.baseball-almanac.com/players/player.php?p=micelda01,Dan Miceli,USA,1970-09-09,None Attended,False
1998,San Diego Padres,0,Randy Myers,https://www.baseball-almanac.com/players/player.php?p=myersra01,Randy Myers,USA,1962-09-19,Clark College,True
1998,San Diego Padres,0,Donne Wall,https://www.baseball-almanac.com/players/player.php?p=walldo01,Donne Wall,USA,1967-07-11,Jefferson College & University of Southwestern Louisiana,True
1999,Atlanta Braves,0,Tom Glavine,https://www.baseball-almanac.com/players/player.php?p=glavito02,Tom Glavine,USA,1966-03-25,None Attended,False
1999,Atlanta Braves,0,Greg Maddux,https://www.baseball-almanac.com/players/player.php?p=maddugr01,Greg Maddux,USA,1966-04-14,None Attended,False
1999,Atlanta Braves,0,Kevin Mcglinchy,https://www.baseball-almanac.com/players/player.php?p=mcglike01,Kevin Mcglinchy,USA,1977-06-28,Central Florida Community College,True
1999,Atlanta Braves,0,Kevin Millwood,https://www.baseball-almanac.com/players/player.php?p=millwke01,Kevin Millwood,USA,1974-12-24,None Attended,False
1999,Atlanta Braves,0,Terry Mulholland,https://www.baseball-almanac.com/players/player.php?p=mulhote01,Terry Mulholland,USA,1963-03-09,Marietta College,True
1999,Atlanta Braves,0,Mike Remlinger,https://www.baseball-almanac.com/players/player.php?p=remlimi01,Mike Remlinger,USA,1966-03-23,Dartmouth College,True
1999,Atlanta Braves,0,John Rocker,https://www.baseball-almanac.com/players/player.php?p=rockejo01,John Rocker,USA,1974-10-17,None Attended,False
1999,Atlanta Braves,0,John Smoltz,https://www.baseball-almanac.com/players/player.php?p=smoltjo01,John Smoltz,USA,1967-05-15,None Attended,False
1999,Atlanta Braves,0,Russ Springer,https://www.baseball-almanac.com/players/player.php?p=sprinru01,Russ Springer,USA,1968-11-07,Louisiana State University,True
2000,New York Mets,1,Armando Benitez,https://www.baseball-almanac.com/players/player.php?p=benitar01,Armando Benitez,Dominican Republic,1972-11-03,None Attended,False
2000,New York Mets,1,Dennis Cook,https://www.baseball-almanac.com/players/player.php?p=cookde01,Dennis Cook,USA,1962-10-04,University of Texas at Austin,True
2000,New York Mets,1,John Franco,https://www.baseball-almanac.com/players/player.php?p=francjo01,John Franco,USA,1960-09-17,St. John's University,True
2000,New York Mets,1,Mike Hampton,https://www.baseball-almanac.com/players/player.php?p=hamptmi01,Mike Hampton,USA,1972-09-09,None Attended,False
2000,New York Mets,1,Bobby Jones,https://www.baseball-almanac.com/players/player.php?p=jonesbo03,Bobby Jones,USA,1970-02-10,"  California State University, Fresno",True
2000,New York Mets,1,Al Leiter,https://www.baseball-almanac.com/players/player.php?p=leiteal01,Al Leiter,USA,1965-10-23,None Attended,False
2000,New York Mets,1,Rick Reed,https://www.baseball-almanac.com/players/player.php?p=reedri01,Rick Reed,USA,1964-08-16,Marshall University,True
2000,New York Mets,1,Glendon Rusch,https://www.baseball-almanac.com/players/player.php?p=ruschgl01,Glendon Rusch,USA,1974-11-07,None Attended,False
2000,New York Mets,1,Turk Wendell,https://www.baseball-almanac.com/players/player.php?p=wendetu01,Turk Wendell,USA,1967-05-19,Quinnipiac College,True
2000,New York Mets,1,Rick White,https://www.baseball-almanac.com/players/player.php?p=whiteri01,Rick White,USA,1968-12-23,Paducah Junior College,True
2001,Arizona Diamondbacks,4,Brian Anderson,https://www.baseball-almanac.com/players/player.php?p=anderbr02,Brian Anderson,USA,1972-04-26,Wright State University,True
2001,Arizona Diamondbacks,4,Miguel Batista,https://www.baseball-almanac.com/players/player.php?p=batismi01,Miguel Batista,Dominican Republic,1971-02-19,None Attended,False
2001,Arizona Diamondbacks,4,Troy Brohawn,https://www.baseball-almanac.com/players/player.php?p=brohatr01,Troy Brohawn,USA,1973-01-14,University of Nebraska,True
2001,Arizona Diamondbacks,4,Randy Johnson,https://www.baseball-almanac.com/players/player.php?p=johnsra05,Randy Johnson,USA,1963-09-10,University of Southern California,True
2001,Arizona Diamondbacks,4,Byung-Hyun Kim,https://www.baseball-almanac.com/players/player.php?p=kimby01,Byung-Hyun Kim,South Korea,1979-01-19,Sungkyunkwan University,True
2001,Arizona Diamondbacks,4,Albie Lopez,https://www.baseball-almanac.com/players/player.php?p=lopezal02,Albie Lopez,USA,1971-08-18,Mesa Community College,True
2001,Arizona Diamondbacks,4,Mike Morgan,https://www.baseball-almanac.com/players/player.php?p=morgami01,Mike Morgan,USA,1959-10-08,None Attended,False
2001,Arizona Diamondbacks,4,Curt Schilling,https://www.baseball-almanac.com/players/player.php?p=schilcu01,Curt Schilling,USA,1966-11-14,Yavapai Community College,True
2001,Arizona Diamondbacks,4,Greg Swindell,https://www.baseball-almanac.com/players/player.php?p=swindgr01,Greg Swindell,USA,1965-01-02,University of Texas at Austin,True
2001,Arizona Diamondbacks,4,Bobby Witt,https://www.baseball-almanac.com/players/player.php?p=wittbo01,Bobby Witt,USA,1964-05-11,University of Oklahoma,True
